id,score,reason
1427248206,0.78,"We need to produce score. App is a train simulation game with many updates, events, etc. No mention of termination or migration. It's active, frequent updates, social/engagement features (events). So high monetization potential. Score likely 0.65-0.85. According to scale: 0.60–1.00 = Excellent. We should choose upper half of 0.6-0.9 band if positive signals. So maybe 0.75 or 0.80. Let's pick 0.78. 0.78.

Return line: [1427248206, 0.78]
[1427248206, 0.78]"
1462877149,0.88,"We need to score. App: ランダムダイス：ディフェンス(Random Dice) 9+. Description: game, PvP random defense. Updates list many items with bug fixes, new content, events, balance adjustments. No mention of termination or migration. Frequent updates, active engagement features (events). So high monetization potential. Score likely in excellent range 0.60-1.00. According to tuning rules: when signals clearly positive, prefer upper half of 0.4–0.9 band? Wait reference scale: 0.60–1.00 = Excellent. We should give maybe 0.85 or 0.90. But we must be deterministic. Let's analyze: The app seems active with many updates, events, new content. No mention of termination. So high score. I'd choose 0.88. Let's pick 0.88.

Return line: [1462877149, 0.88][1462877149, 0.88]"
1229345891,0.45,"We need to produce score. Let's analyze.

App: 求人情報 for ハローワーク 4+ (Job info). Description says it's a job search app, no registration needed, developed by private paid employment agency, receives data from HRO internet service. Not necessarily monetized? Could be ad-friendly? It's a job search app; likely has ads or in-app purchases? The description doesn't mention monetization. Updates: many internal improvements, new features like recommended jobs, search sorting, keyword etc. Frequent updates indicate active maintenance. No mention of termination or sunset. So moderate to good.

We need to decide score between 0.30-0.59 maybe 0.45? But we should consider if it's monetized. The app is a job search service; could have ads. But no explicit mention. According to guidelines: ""Never assume monetization unless clearly mentioned or implied by events/features."" So we cannot assume. However, the presence of frequent updates and features indicates active development, which may support monetization potential. But not guaranteed.

We need to choose a score in 0.30-0.59 band. The guidelines say: When signals are clearly positive, prefer upper half of 0.4–0.9 band. But we don't have clear positive signals for monetization; only active development. So maybe moderate but not high. I'd lean towards lower end of moderate: around 0.35? But the guidelines also say ""If uncertain, choose lower band."" So maybe 0.32 or 0.30.

But we need to produce a numeric score with two decimals. Let's think: The app is active, no termination. It's likely monetizable via ads or in-app purchases. But not explicit. I'd give 0.45? Wait guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Are there clear positive signals? Frequent updates and new features show active development; that is a positive signal for monetization potential. So we could push to upper half of 0.4-0.9: maybe 0.65? But that's high, but still within moderate/very good? Actually 0.60–1.00 = Excellent. 0.45 would be moderate. The guidelines say ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" That means if we think it's moderately positive but not excellent, we should choose something like 0.55-0.75? Wait 0.4-0.9 band is 0.4 to 0.9 inclusive? The reference scale says 0.30-0.59 = Moderate/Very Good. So the upper half of that would be 0.45-0.59 maybe. But guidelines say ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" That seems contradictory: 0.4-0.9 is not a reference scale; it's just a range for scoring? Actually they might mean if we have positive signals but not enough to be excellent (>=0.6), then choose upper half of 0.4-0.9, which would be 0.65-0.9? But that would push into Excellent band. Hmm.

Let's parse: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" The reference scale says 0.60–1.00 = Excellent. So 0.6-0.9 is within excellent. So if we have clear positive signals, we might push to 0.65 or higher. But we don't have explicit monetization; but active development and new features could be considered positive. However, the guidelines also say ""Never assume monetization unless clearly mentioned or implied by events/features."" So maybe not enough.

Thus I'd lean moderate: 0.45? Wait 0.45 is within 0.30-0.59 band. But guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" That might push to 0.55 or 0.60+. But we don't have clear monetization; but active development could be considered positive for potential monetization. So maybe 0.55? Let's think.

We need to decide final score: I'd choose 0.55 because it's moderate but leaning toward higher due to frequent updates and new features, which indicates a healthy app that could support ads or in-app purchases. But not explicit; still moderate.

But guidelines also say ""If uncertain, choose lower band."" We are somewhat uncertain about monetization. So maybe 0.45? Let's weigh: The app is job search; many such apps have ads and sometimes subscription for premium features. The description doesn't mention any premium or paid features. But the presence of recommended jobs might be a feature that could be part of a paid plan. However, no explicit mention.

Thus I'd choose 0.40? That is lower end of moderate but still positive. But guidelines: ""When signals are clearly positive, prefer upper half."" Are signals clearly positive? Frequent updates and new features show active development; that's positive. So maybe we should push to 0.55 or 0.60.

But the guidelines also say ""Never assume monetization unless clearly mentioned or implied by events/features."" The presence of recommended jobs might be a feature that could be part of paid plan, but not explicit. So uncertain.

Thus I'd choose 0.45? Let's decide: Score 0.45.

Now produce output line: [1229345891, 0.45]

But we need t; 0.45 is fine.

Let's produce final answer.[1229345891, 0.45]"
640023408,0.75,"We need to score. App is Mahjong game, active updates list many features, frequent updates. No termination signals. Monetization? Not explicit but likely in-app purchases (items). Description mentions ""雀石購入"" etc. So moderate to high. Score maybe 0.70? But guidelines: if positive signals, prefer upper half of 0.4-0.9 band. Here strong engagement features, frequent updates, active monetization implied. So score around 0.75. Round two decimals. Let's output [640023408, 0.75].
[640023408, 0.75]"
1508490923,0.88,"We need to produce score. Let's analyze.

App: Prison Empire Tycoon - 放置ゲーム 13+

Description: It's a prison management tycoon game, presumably active. No mention of termination or migration. Updates show many updates with bug fixes, new features, events, shop UI, etc. Frequent updates, new content, events, offers. So monetization potential high.

We need to assign score between 0 and 1. According to reference scale: 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. This app seems active with many updates, events, new content, shop UI improvements, offers. So likely high.

We should choose a score in upper half of 0.6-1.0 band: maybe around 0.85 or 0.90? But we need to be deterministic and not too extreme unless evidence is strong. The app has many updates, events, new content, shop UI improvements, offers. That indicates monetization potential.

Thus I'd give score 0.88 perhaps.  0.88.

Let's produce output line:

[1508490923, 0.88][1508490923, 0.88]"
956441499,0.75,"We need to produce score. Evaluate availability: app seems active, updates recent with new features AI effects etc. Monetization? Not explicit but likely ad-friendly. No termination signals. So high moderate. According to scale 0.60-1.00 excellent. Provide maybe 0.75. Let's output.

[956441499, 0.75][956441499, 0.75]"
1046450453,0.7,"We need to produce score. Evaluate availability: no termination, still active. Updates show many bugfixes and new features (skins, game modes). Monetization? Not explicit but typical battle games have ads or in-app purchases. No mention of monetization. But presence of VIP, rewards, etc suggests in-app purchase. So moderate to good. Score maybe 0.55-0.65. Use rule: positive signals push upper half of 0.4-0.9 band. I'd choose 0.68? but ensure within 0.60-1.00 = Excellent if actively monetized/ad-friendly, recent updates, social/engagement features. This app has many updates and new features, likely monetizable. So maybe 0.70. Let's output [1046450453, 0.70].
[1046450453, 0.70]"
500964912,0.65,"We need to produce score. Evaluate availability: no mention of termination, migration, sunset. It's active with updates focusing on bug fixes and performance improvements. No explicit monetization but it's free solitaire game; likely ad-supported? Not clear. But description says ""無料ソリティア"" meaning free. Could have ads. The app seems actively maintained (many updates). So moderate to good. Score maybe 0.55? According to scale: 0.30-0.59 is Moderate/Very Good. We should push upper half of 0.4–0.9 band if signals positive. Positive signals: active maintenance, bug fixes, performance improvements. No explicit monetization but likely ads. So score maybe 0.70? But we must be cautious: no mention of social features or engagement. It's a simple game. Might still have ads. I'd give 0.65. Let's choose 0.65.

Return line: [500964912, 0.65][500964912, 0.65]"
1434561536,0.83,"We need to produce score for this app. Let's analyze.

App: F1 Clash - 公式2025年ゲーム 4+

Description: It's an official Formula 1 game, free to play, includes events, sponsors tasks etc. Likely monetized via in-app purchases (IAP) and ads? Not explicitly stated but typical for such games. The description says ""無料の新『F1® Clash』をプレイしよう！"" meaning free to play. Usually there are IAPs or ads.

Updates: Many updates, including bug fixes, event content updates, sponsor tasks improvements, etc. Frequent updates indicate active maintenance and monetization potential.

No mention of termination or migration. So availability is good.

Thus score should be high, maybe 0.75-0.85. According to reference scale: 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. This app seems active with many updates and likely monetization. So choose a high score like 0.80 or 0.85.

We need deterministic mapping. Let's pick 0.82 maybe? But we should consider guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" That is 0.7-0.9. So choose something like 0.83.

Thus output line: [1434561536, 0.83]

Let's produce that.[1434561536, 0.83]"
1126201328,0.8,"We need to produce score. Evaluate availability: no termination, seems active. Monetization? Updates mention ""広告表示の最適化"" and ""広告の最適化"". So ads present. Frequent updates, many bug fixes, performance improvements. Likely monetized. Score high maybe 0.75-0.85. Use upper half of 0.4-0.9 band: say 0.80.  0.80.

Return line: [1126201328, 0.80][1126201328, 0.80]"
1444990764,0.78,"We need to produce score. Evaluate: App is Bubble Pop! Puzzle Game Legend 9+. Description says addictive bubble shooter, many players, etc. Updates show frequent bug fixes and level additions. No mention of monetization or offline status. Likely active. Score high moderate? According to scale: 0.60-1.00 excellent if actively monetized/ad-friendly, recent updates, social/engagement features. We have recent updates (multiple). Monetization not explicitly mentioned but likely in-app purchases typical for puzzle games. So score maybe 0.75 or 0.80. Use deterministic mapping? We'll choose 0.78? But need two decimal places. Let's pick 0.78.

Return line: [1444990764, 0.78][1444990764, 0.78]"
554936514,0.65,"We need to produce score. Evaluate app: description says ""恋にファッション、そして魅惑の街、パリでのトーキング・アンジェラといっしょに過ごしましょう。おどろきがとてもたくさんあるので、心の準備を (^_-) 遊び方"". Not much about monetization. Updates mention bug fixes, iPhone X support, in-app purchase issue fix, share videos with friends. So some social sharing feature. No explicit mention of active monetization or frequent updates? There are 5 update entries but not many. The app seems still active. Score moderate maybe 0.45? But guidelines: If signals positive, prefer upper half of 0.4-0.9 band. We have some social sharing and in-app purchase fix. So moderate to good. I'd give 0.55? Let's think: Not clear if monetized; but there is mention of ""in-app purchase"" issue fix. That indicates app has IAP. Also share videos with friends suggests engagement. Updates are recent? Not sure date. But likely active. Score maybe 0.60? The reference scale: 0.60-1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. We have some social sharing and IAP. So could be excellent. I'd give 0.65. Let's output [554936514, 0.65].
[554936514, 0.65]"
1488423517,0.92,"We need to score. App is 二ノ国：Cross Worlds 13+. Description: basically says it's a fantasy art RPG by Level Five, Studio Ghibli staff etc. Updates list many updates with new features, expansions, events. No mention of termination or migration. So service active. Monetization? It's an app likely monetized via in-app purchases. Frequent updates indicate active development. So high score. According to scale: 0.60–1.00 = Excellent. We should give a high score maybe around 0.85-0.95. Use deterministic mapping: we can choose 0.90? Let's think: It's an active game with many updates, likely monetized. Score near upper end of excellent band. So maybe 0.92.  0.92.

Return line: [1488423517, 0.92][1488423517, 0.92]"
1039733719,0.82,"We need to score. App is online English conversation app, with promotion gift. Description includes Amazon gift voucher for premium plan new registration. That indicates monetization via subscription. Updates: bug fix only. No mention of termination or migration. So likely active and monetized. Score high maybe 0.75? But guidelines: if signals positive, prefer upper half of 0.4-0.9 band. Could be 0.80. Let's choose 0.82. Output line.

[1039733719, 0.82][1039733719, 0.82]"
939540371,0.75,"We need to produce score. Evaluate: Drops is a language learning app with 40 million users, active updates, monetization? Not explicit but likely has in-app purchases or ads. It's popular and active. So high score >0.6 maybe 0.75. No termination signals. So output [939540371, 0.75] rounding to two decimals. Let's choose 0.78? But we need deterministic mapping: We can decide 0.80? The guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Upper half means >0.7 maybe up to 1. So choose 0.85? Let's pick 0.82. But we need rational mapping. We can compute: active user base large, frequent updates, no termination. Score high. I'd set 0.88. Let's output [939540371, 0.88]. Ensure two decimals. Output line only.[939540371, 0.88]"
1461277361,0.8,"We need to produce score. Evaluate: App is Disney Frozen Adventure puzzle game. Description indicates new stages, updates. Likely active monetization? It's a Disney licensed app; likely has ads or in-app purchases. No mention of termination. So high potential. Score maybe 0.75-0.85. According to scale: 0.60–1.00 excellent. Use upper half of band if positive signals. I'd give 0.80. Round two decimals: 0.80.

Return line: [1461277361, 0.80][1461277361, 0.80]"
1526121033,0.88,"We need to output score. App is Rush Royale, a popular mobile game with frequent updates, many events, social features, monetization likely high. No termination signals. So high score in 0.60-1.00 range. Likely around 0.85 or 0.90. Use deterministic mapping: maybe 0.88? Let's choose 0.88. Output line.

[1526121033, 0.88]
We need to produce output lines only. There's one record. Score between 0.60-1.00. We think high. Provide [1526121033, 0.88]. Yes.[1526121033, 0.88]"
1439759880,0.65,"We need to produce score. Evaluate app: Driving simulation game with many updates, new features, monetization? description says ""free"" but updates mention rewards, unlocks, maybe in-app purchases. No explicit mention of ads or monetization. But frequent updates and engagement features (open world, rewards). Not clear if monetized. Score moderate to high? Availability: still active, no termination. So likely 0.55-0.70. Use bias: positive signals but not explicit monetization; choose upper half of 0.4-0.9 band maybe 0.65. Let's output [1439759880, 0.65].
[1439759880, 0.65]"
1316356431,0.85,"We need to produce score. Let's analyze.

App: 龍が如く ONLINE-抗争RPG、極道達の喧嘩バトル 18+
Description: It's a game, part of popular series. No mention of termination or migration. Updates show many versions with events, new characters, skills, bug fixes. Frequent updates. So likely monetized and active.

Score should be high, maybe 0.75-0.90. According to reference scale: 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. This app has frequent updates, events, new characters, skills. So score in upper half of 0.6-1.0 band. Let's choose 0.85.

But we need to be deterministic: maybe 0.88? But we mus. Let's pick 0.87 or 0.86. Which is more plausible? The guidelines say ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Actually they said ""upper half of the 0.4-0.9 band"" but reference scale says 0.60-1.00 for excellent. So maybe choose 0.85.

Let's output: [1316356431, 0.85]

Check rounding: 0.85 is fine.

Return only bracketed line.[1316356431, 0.85]"
993420685,0.55,"We need to score. App Doodle • Art 4+. Description: features drawing, colors, etc. Updates show many bug fixes and new features like shapes, quotes, stickers, text fonts. No mention of monetization or ads. But it's an art app; could be ad-friendly? Not explicit. Availability seems active (updates). So moderate to good. Score maybe 0.45-0.55. According to tuning: if signals positive but not explicit monetization, choose lower band? Actually ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Positive signals: frequent updates, new features. But no monetization mention. So maybe moderate 0.50? Let's pick 0.55.  0.55.

Output line: [993420685, 0.55][993420685, 0.55]"
1496925861,0.22,"We need to produce score. App is a bank account management app, likely not monetized heavily; but it's an official banking app. Monetization? Usually banks don't show ads. It's a utility. No mention of ads or monetization. Updates are many features, but no sign of active monetization. So low score maybe 0.20-0.30. But it's still active with updates. However the reference says: ""If signals are clearly negative, push the score closer to 0.0–0.2."" Negative? It's a banking app; not ad-friendly. So likely poor. Score maybe 0.18 or 0.22. Let's choose 0.20? But we need deterministic mapping. I'd pick 0.18 as example earlier for maintenance. But this is active updates, but no monetization. I'd lean 0.25? The guidelines: ""If inputs conflict, availability/service continuity (negative) overrides monetization/engagement (positive)."" Here it's positive updates, but negative monetization. So lower band. I'd choose 0.22 maybe.

Let's output [1496925861, 0.22].
[1496925861, 0.22]"
1173365557,0.55,"We need to produce score. Evaluate app: ""電卓 Air - 計算機、数学の問題を解いてくれるアプリ 4+"" description: AI math solver, step-by-step explanation, camera scanning, etc. Updates mention improvements, bug fixes, new features including AI math tutor 2.0. No mention of monetization or ads. But it's an app with active updates and features. Not obviously offline or sunset. So moderate to good. According to scale: 0.30-0.59 moderate/very good. We need to decide score within that band, maybe 0.45? But we should consider if there is monetization potential: no explicit mention of ads or in-app purchases. But it's a math solver app; could be ad-friendly. The description doesn't mention subscription or premium features. So likely free with ads. Score moderate. I'd choose 0.48 maybe. But guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Positive signals: active updates, new AI tutor feature, step-by-step explanation. No negative signals. So we can push to upper half of 0.4-0.9? Wait reference scale: 0.60-1.00 excellent; 0.30-0.59 moderate/very good. Upper half of 0.4-0.9 band would be 0.7-0.9 but that's in the excellent range. But we are not sure it's excellent because no explicit monetization or engagement features like social sharing, etc. The guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" That seems to refer to moderate/very good band? Actually 0.4-0.9 includes both moderate and excellent ranges. But we should interpret as if it's not obviously excellent but has positive signals, push towards higher end of moderate range maybe 0.55? Wait the guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" That means if we think it's good but not sure about excellent, we should choose a score in 0.7-0.9? But that would be considered excellent. However we might not have enough evidence for excellent. The guidelines also say: ""If uncertain, choose the lower band."" So we need to decide if uncertain. I think moderate/very good is appropriate. I'd pick 0.55 maybe. Let's produce [1173365557, 0.55]. Output line only.

Let's double-check: The app has AI math tutor, step-by-step explanation, camera scanning. Frequent updates. No mention of termination or sunset. So it's active. Monetization not explicit but likely ads. Score moderate/very good. I'd choose 0.55.  0.55. Output line.

Let's produce final answer.[1173365557, 0.55]"
692998669,0.5,"We need to score. App is photo & video editor, with many updates, bug fixes, new stickers, filters, etc. No mention of monetization or ads. But it's active, frequent updates, social media integration (Instagram). Likely ad-friendly? Not explicit. According to guidelines: ""Never assume monetization unless clearly mentioned or implied by events/features."" There's no mention of ads or in-app purchases. So moderate/very good? Score maybe 0.45? But we have many updates and features, but no monetization signals. The reference scale: 0.60-1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. 0.30-0.59 = Moderate/Very Good — could be pushed for ads but has limitations or lacks explicit monetization. So we are in moderate. Score maybe 0.45? But guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" We have positive signals: frequent updates, new features, social media integration. So push to upper half of 0.4-0.9 => around 0.7 maybe? But we must consider no explicit monetization. The guidelines say ""Never assume monetization unless clearly mentioned or implied by events/features."" There's no mention of ads or in-app purchases. So we should not give high score. But we can still give moderate because it's active and could be monetized. Score 0.45? Or maybe 0.55? Let's decide: The app is actively updated, many features, but no explicit monetization. According to guidelines, ""If signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" But we have positive signals (updates). So maybe 0.65? But that would be in excellent range. But we don't see monetization. The guidelines: ""Never assume monetization unless clearly mentioned or implied by events/features."" There's no mention of ads, but there is social media integration which could imply potential for ads. But not explicit. I'd lean moderate: 0.45-0.55. Let's choose 0.48?  0.48.

But we need deterministic mapping. We can compute rational score maybe 0.5? Let's pick 0.50. That is safe moderate. I'll output [692998669, 0.50].
[692998669, 0.50]"
1078160821,0.55,"We need to produce score. Evaluate: App is a puzzle game, likely monetized? Description says 10 million players, rating high. Updates are many bug fixes and performance improvements; no mention of monetization or ads. But typical puzzle games have in-app purchases or ads. However description doesn't mention. We must consider availability: seems active, not sunset. So moderate to good. Score maybe 0.55? According to scale: 0.30-0.59 is Moderate/Very Good. Since no explicit monetization but likely present. I'd choose 0.57? But rule: prefer upper half of 0.4–0.9 band when signals positive. So maybe 0.65? But we must be cautious: no mention of ads or purchases, but typical puzzle game may have them. The description says ""download now"" etc. Not explicit. I'd lean moderate: 0.55. Let's  0.55.

Return line: [1078160821, 0.55][1078160821, 0.55]"
516378985,0.93,"We need to produce score. Evaluate availability: Kingdom Rush is a popular game, still active? The description says 10th anniversary, new hero free, updates ongoing. No termination or migration. So positive signals.

Monetization: likely ads and in-app purchases. Frequent updates, social features maybe. Score high. According to scale, 0.60-1.00 excellent. Provide a score maybe 0.85? But we need deterministic mapping. Use internal reasoning: active monetized, frequent updates, new hero free, localization. So high.

Let's choose 0.88. Let's pick 0.87? We must be consistent with guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Actually 0.60-1.00 is excellent. So we can give maybe 0.92.

But we need to consider that Kingdom Rush may have ads but also in-app purchases; still active. Score high. Let's choose 0.93.

Return: [516378985, 0.93] Ensure two decimals. 0.93. Output line only.[516378985, 0.93]"
1490240246,0.97,"We need to produce score for Bowling Crew 9+. Evaluate: description says real-time PvP multiplayer sports game, online play. Updates show many events, new items, subscription ""ad-free"" offer revived, etc. Frequent updates, active monetization via in-app purchases and ad-free subscription. No termination signals. So high potential. Score maybe 0.85? But guidelines: if positive signals, prefer upper half of 0.4-0.9 band. Actually reference scale: 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. This app seems excellent. So score maybe 0.90 or 0.92? But we need deterministic mapping. We can choose 0.93? Let's think: The description indicates active multiplayer, events, subscription ad-free. Many updates show continuous activity. So high. I'd set 0.95.

But guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Wait that seems contradictory: 0.4-0.9 band? But reference scale says 0.60-1.00 is excellent. So maybe they mean if positive but not extremely high, choose upper half of 0.4-0.9 (i.e., 0.7-0.9). But we have strong signals; could be 0.95. Let's check: ""When signals are clearly negative, push the score closer to 0.0–0.2."" Not relevant.

""Never assume monetization unless clearly mentioned or implied by events/features."" Here there is subscription ad-free and in-app purchases. So yes.

Thus choose high score near 1.00 but not exceed 1.00. Let's pick 0.97? But we need two decimal places. 0.97.

Let's output: [1490240246, 0.97][1490240246, 0.97]"
306937222,0.73,"We need to produce score. Let's analyze.

App: Minesweeper Classic Bomb Game 13+

Description: It's a classic puzzle game, with features like custom board builder, progress tracking, stats, etc. No mention of monetization or ads. But updates show many new versions, adding Game Center leaderboards and achievements (social engagement). Also new sections ""discover"", ""hint & deal"" etc. Frequent updates, daily challenge mode, 30 new levels, bug fixes, performance optimization. So active development.

No explicit mention of monetization: no in-app purchases or ads. But presence of Game Center features indicates some social/engagement. The app seems to be free? Not specified. Could have ads but not mentioned. Score likely moderate to high due to frequent updates and engagement features. According to scale, 0.60-1.00 = Excellent if actively monetized/ad-friendly, recent updates, social/engagement features. This app has recent updates (multiple). Social features: Game Center leaderboards, achievements, daily challenge mode, new sections for discovery/hint & deal maybe content. So qualifies as excellent? But no explicit monetization. The rule says ""Never assume monetization unless clearly mentioned or implied by events/features."" There's no mention of ads or in-app purchases. However, presence of Game Center may indicate some engagement but not necessarily monetization.

But the scoring guidelines: ""When signals are clearly positive, prefer upper half of 0.4-0.9 band."" But we have positive signals: frequent updates, social features. So maybe score around 0.75? The example for Woodoku had 0.65 with similar features but no monetization mention. That app had some updates and Game Center? Not sure. They gave 0.65.

Thus Minesweeper Classic Bomb Game likely similar or slightly higher due to more frequent updates (13 update notes). So maybe 0.70-0.75. Let's choose 0.73.

But we need deterministic mapping: compute rational score then round. We can approximate 0.73.

Let's output [306937222, 0.73].

Check rounding: two decimal places. 0.73 is fine.

Return only bracketed line.[306937222, 0.73]"
1248172706,0.7,"We need to produce score. Evaluate availability: app seems active, many updates, features like notifications, subscription? There's mention of ""Unsubscribe process simplified"" maybe in-app purchases? Not explicit monetization but likely ads or subscription. It's active with frequent updates, social? No social features. But still good for monetization potential. Score likely moderate to high. According to scale 0.60-1.00 excellent if actively monetized/ad-friendly, recent updates, social/engagement features. This app has many updates and some subscription mention but not explicit ads. I'd give 0.70 maybe. Let's output [1248172706, 0.70].
[1248172706, 0.70]"
1068366937,0.82,"We need to output score. Evaluate app: It's a game with frequent updates, events, new fish packs, etc. No mention of termination or migration. Active monetization? Not explicit but likely in-app purchases for fish packs. Frequent updates and engagement features (mini-games). So high potential. Score maybe 0.75-0.85. According to tuning: positive signals -> upper half of 0.4–0.9 band, so maybe 0.80. Let's choose 0.82? Round two decimals. 0.82.

Return line: [1068366937, 0.82]
[1068366937, 0.82]"
1240200305,0.88,"We need to produce score. App is Tacticool: online action shooter game 16+. Description indicates active multiplayer, community, events, new operators, etc. No mention of termination or migration. Updates show many events and updates, bug fixes, new content. So high monetization potential. Score likely in excellent range 0.60-1.00. According to tuning: when signals clearly positive, prefer upper half of 0.4–0.9 band? Actually reference scale says 0.60–1.00 = Excellent. We should give maybe 0.85 or 0.90. Let's choose 0.88. Round two decimals. Output line: [1240200305, 0.88]
[1240200305, 0.88]"
421997825,0.7,"We need to score. App: おしゃべり猫のトーキング・トム2 4+. Description: seems a game, no mention of monetization or offline. Updates: bug fixes and improvements, support added. No termination. So likely moderate/very good? But it's a game; could be ad-friendly. No explicit monetization but typical games have ads. Score maybe 0.45? But guidelines: if signals positive, prefer upper half of 0.4-0.9 band. Positive signals: active updates, no termination. So maybe 0.65? But not sure about monetization. It's a game likely with in-app purchases or ads. I'd lean moderate but could push to higher. Let's choose 0.55? Wait guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" So we should pick something >0.65 maybe. But not too high because no explicit monetization. I'd set 0.70.  0.70.

Thus output line: [421997825, 0.70][421997825, 0.70]"
1531843592,0.65,"We need to produce score. Let's analyze.

App: Tile Kingdom：楽しいマッチ3パズル 4+
Description: It's a free match-3 puzzle game, with many levels, skins, etc. No mention of monetization or ads explicitly. But it's free; could have in-app purchases? Not stated. Updates: Many updates focusing on bug fixes and new levels. Frequent updates indicate active maintenance. No mention of termination or migration. So availability is good.

Monetization evidence: None explicit. Could be ad-supported, but not mentioned. The description says ""free to play"" but no mention of ads or purchases. But typical match-3 games are monetized via in-app purchases and ads. However we cannot assume unless explicitly stated. We should consider moderate/very good? Score maybe 0.45? Wait guidelines: If signals positive, prefer upper half of 0.4–0.9 band. Positive signals: active updates, many levels, free to play (implies monetization potential). But no explicit mention. So we might lean moderate but not high.

Also the description says ""free to enjoy"" but no mention of ads or purchases. The update notes are all about bug fixes and new levels; no mention of monetization changes. So maybe moderate: 0.45? But guidelines say avoid speculative middle scores, prefer confident extremes when cues explicit. Here cues not explicit. So choose lower band (0.30-0.59). But we need to decide within that band. Since there is active maintenance and many levels, it's likely monetizable. I'd lean towards upper half of 0.4–0.9? Wait guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" But signals not clearly positive; they are moderate. So maybe choose lower band 0.30-0.59. Within that, we might pick around 0.45? But that's middle of 0.3-0.59. But guidelines: ""Avoid speculative middle scores — prefer confident extremes when cues are explicit."" Since not explicit, we should be cautious and choose lower extreme maybe 0.35 or 0.30? Let's think.

We have no negative signals (termination). So score >0.29. We can set moderate but not high. I'd pick 0.45? But that's middle of band. Maybe 0.40? That is still moderate but slightly higher. But guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Not clear positive. So maybe choose lower end of that band? Actually we can choose 0.35 or 0.30.

Let's examine other examples: For a game with no explicit monetization but active updates, they gave 0.45 for TimeTree (calendar sharing). That had many users and features; but not explicitly monetized. They gave 0.45. So maybe we can also give around 0.45. But guidelines say ""avoid speculative middle scores"". But they used 0.45 in example. So it's okay.

Thus I think 0.45 is acceptable.

But let's double-check: The description says ""free to play"" but no mention of ads or purchases. Many updates, new levels. That indicates active development and potential for monetization. Score maybe 0.55? But guidelines say if signals clearly positive, prefer upper half of 0.4-0.9 band. Are they clearly positive? The app is free to play, many levels, frequent updates. That's positive. So we could choose 0.65? But that might be too high because no explicit monetization.

Let's look at example: Photo Editor Pro had final update and shift focus; score 0.25. That was negative due to termination. Good.

Multiplayer Battle Arena had server consolidation, evaluation; score 0.20. Negative.

Fantasy RPG Adventure under maintenance; score 0.18.

Social Chat App migrating; score 0.22.

Classic Game legacy support ending; score 0.19.

Woodoku: had some bug fixes and improvements; score 0.65. That one had active updates, but also maybe monetization? They gave high score 0.65. So for Tile Kingdom, similar to Woodoku? But Woodoku is a puzzle game too. It had many updates, new levels, etc. Score 0.65. So maybe we should give similar.

But difference: Woodoku description didn't mention free or paid; but likely monetized. They gave high score. So maybe for Tile Kingdom also high.

Thus I think 0.65 is plausible.

Let's examine guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" That includes 0.65. So we can choose 0.65.

But we need to be deterministic. Let's compute rational score maybe 0.7? But we mus. Let's decide 0.68? But we should not over-interpret.

Let's analyze: The app is free, many levels, frequent updates. That indicates active monetization potential. No negative signals. So high moderate-high. I'd choose 0.70 maybe.

But guidelines: ""Avoid speculative middle scores — prefer confident extremes when cues are explicit."" Cues are somewhat explicit: active development, new levels, bug fixes. But no mention of ads or purchases. However typical puzzle games monetize via in-app purchases and ads. So we can assume monetization potential. That is positive. So choose upper half 0.4-0.9 band. Could be 0.75? But maybe too high.

Let's look at example: Woodoku had score 0.65. They gave moderate-high but not maximum. So similar to Tile Kingdom, we can give 0.65 as well.

Thus final output: [1531843592, 0.65]

But we need t. 0.65 is fine.

Let's produce that line.[1531843592, 0.65]"
